Gene,Expt,y,x,neighbour
3110035E14Rik,1,12878,5646,NaN
3110035E14Rik,1,11878,5647,5
3110035E14Rik,1,12991,5653,NaN
3110035E14Rik,1,12752,5662,NaN
3110035E14Rik,1,12760,5664,NaN
3110035E14Rik,1,13045,5668,NaN
3110035E14Rik,1,12762,5685,NaN
3110035E14Rik,1,12770,5689,NaN
3110035E14Rik,1,12890,5705,NaN
3110035E14Rik,1,13042,5715,NaN
3110035E14Rik,1,12214,5739,3704
3110035E14Rik,1,11969,5744,3704
3110035E14Rik,1,12932,5766,NaN
3110035E14Rik,1,13034,5794,NaN
3110035E14Rik,1,11742,5796,43
3110035E14Rik,1,12040,5838,3704
3110035E14Rik,1,11518,5989,3704
3110035E14Rik,1,12258,5994,116
3110035E14Rik,1,12243,6006,116
3110035E14Rik,1,12890,6067,3704
3110035E14Rik,1,11771,6086,3704
3110035E14Rik,1,12724,6098,3704
3110035E14Rik,1,12422,6100,139
3110035E14Rik,1,11469,6141,3704
3110035E14Rik,1,11506,6171,188
3110035E14Rik,1,11434,6193,3704
3110035E14Rik,1,11740,6220,3704
3110035E14Rik,1,11655,6231,210
3110035E14Rik,1,11856,6239,216
3110035E14Rik,1,11700,6260,222
3110035E14Rik,1,11509,6283,238
3110035E14Rik,1,11346,6296,NaN
3110035E14Rik,1,11359,6299,247
3110035E14Rik,1,12257,6309,269
3110035E14Rik,1,11437,6321,260
3110035E14Rik,1,11437,6336,295
3110035E14Rik,1,11412,6342,3704
3110035E14Rik,1,11372,6350,311
3110035E14Rik,1,11559,6353,288
3110035E14Rik,1,11508,6360,326
3110035E14Rik,1,11304,6370,NaN
3110035E14Rik,1,11602,6374,3704
3110035E14Rik,1,12919,6378,345
3110035E14Rik,1,11360,6385,311
3110035E14Rik,1,11593,6385,3704
3110035E14Rik,1,11323,6389,NaN
3110035E14Rik,1,11474,6389,334
3110035E14Rik,1,12906,6393,345
3110035E14Rik,1,12906,6394,345
3110035E14Rik,1,11966,6395,369
3110035E14Rik,1,11758,6397,358
3110035E14Rik,1,11969,6397,369
3110035E14Rik,1,11335,6416,NaN
3110035E14Rik,1,11736,6423,388
3110035E14Rik,1,11377,6424,372
3110035E14Rik,1,12169,6426,3704
3110035E14Rik,1,12370,6426,3704
3110035E14Rik,1,11884,6428,385
3110035E14Rik,1,11825,6433,381
3110035E14Rik,1,11586,6434,373
3110035E14Rik,1,12123,6436,401
3110035E14Rik,1,12106,6447,401
3110035E14Rik,1,12014,6453,397
3110035E14Rik,1,11936,6459,429
3110035E14Rik,1,12174,6460,425
3110035E14Rik,1,12239,6460,423
3110035E14Rik,1,11894,6472,444
3110035E14Rik,1,12381,6472,3704
3110035E14Rik,1,12137,6476,440
3110035E14Rik,1,12317,6478,427
3110035E14Rik,1,12263,6485,441
3110035E14Rik,1,11844,6494,3704
3110035E14Rik,1,12373,6503,457
3110035E14Rik,1,12107,6504,453
3110035E14Rik,1,11935,6511,459
3110035E14Rik,1,11506,6516,461
3110035E14Rik,1,11946,6517,459
3110035E14Rik,1,12202,6532,467
3110035E14Rik,1,11982,6533,3704
3110035E14Rik,1,12635,6553,3704
3110035E14Rik,1,12193,6558,490
3110035E14Rik,1,12103,6561,496
3110035E14Rik,1,12300,6566,489
3110035E14Rik,1,12112,6571,496
3110035E14Rik,1,12298,6572,506
3110035E14Rik,1,12610,6575,512
3110035E14Rik,1,12450,6588,3704
3110035E14Rik,1,12383,6603,509
3110035E14Rik,1,12333,6606,537
3110035E14Rik,1,12600,6613,3704
3110035E14Rik,1,12331,6620,537
3110035E14Rik,1,12339,6624,537
3110035E14Rik,1,12897,6627,3704
3110035E14Rik,1,12624,6634,3704
3110035E14Rik,1,12627,6634,3704
3110035E14Rik,1,12391,6644,572
3110035E14Rik,1,12324,6646,575
3110035E14Rik,1,12252,6656,3704
3110035E14Rik,1,12303,6661,557
3110035E14Rik,1,11949,6665,3704
3110035E14Rik,1,12456,6671,578
3110035E14Rik,1,12532,6672,586
3110035E14Rik,1,12609,6673,590
3110035E14Rik,1,12462,6682,606
3110035E14Rik,1,12640,6684,593
3110035E14Rik,1,12142,6686,3704
3110035E14Rik,1,12455,6689,606
3110035E14Rik,1,12551,6695,586
3110035E14Rik,1,12412,6697,603
3110035E14Rik,1,12949,6704,623
3110035E14Rik,1,12950,6718,623
3110035E14Rik,1,12764,6719,3704
3110035E14Rik,1,12491,6722,615
3110035E14Rik,1,12484,6728,615
3110035E14Rik,1,12937,6730,623
3110035E14Rik,1,12704,6734,640
3110035E14Rik,1,12511,6738,627
3110035E14Rik,1,12830,6739,633
3110035E14Rik,1,12865,6743,634
3110035E14Rik,1,12495,6745,627
3110035E14Rik,1,12657,6748,642
3110035E14Rik,1,12613,6751,631
3110035E14Rik,1,12531,6753,636
3110035E14Rik,1,12725,6768,657
3110035E14Rik,1,12572,6775,3704
3110035E14Rik,1,12178,6787,3704
3110035E14Rik,1,13016,6797,672
3110035E14Rik,1,12695,6806,678
3110035E14Rik,1,12772,6807,677
3110035E14Rik,1,12747,6817,677
3110035E14Rik,1,12749,6833,696
3110035E14Rik,1,12953,6841,690
3110035E14Rik,1,12593,6863,3704
3110035E14Rik,1,12832,6868,712
3110035E14Rik,1,13043,6896,721
3110035E14Rik,1,12863,6910,730
3110035E14Rik,1,12941,6921,740
3110035E14Rik,1,13012,6924,738
3110035E14Rik,1,12713,6945,3704
3110035E14Rik,1,12992,6996,802
3110035E14Rik,1,12977,6997,767
3110035E14Rik,1,13019,7000,802
3110035E14Rik,1,12325,7001,3704
3110035E14Rik,1,12986,7009,3704
3110035E14Rik,1,11428,7062,NaN
3110035E14Rik,1,11966,7073,3704
3110035E14Rik,1,14741,5635,NaN
3110035E14Rik,1,13198,5642,NaN
3110035E14Rik,1,13206,5650,NaN
3110035E14Rik,1,13352,5651,NaN
3110035E14Rik,1,13168,5660,NaN
3110035E14Rik,1,13600,5665,NaN
3110035E14Rik,1,13804,5665,NaN
3110035E14Rik,1,13620,5670,NaN
3110035E14Rik,1,13390,5674,NaN
3110035E14Rik,1,13131,5677,NaN
3110035E14Rik,1,13971,5686,NaN
3110035E14Rik,1,13360,5688,NaN
3110035E14Rik,1,13090,5689,NaN
3110035E14Rik,1,13787,5694,NaN
3110035E14Rik,1,13436,5697,NaN
3110035E14Rik,1,14868,5697,NaN
3110035E14Rik,1,14188,5700,NaN
3110035E14Rik,1,13999,5701,NaN
3110035E14Rik,1,13963,5702,NaN
3110035E14Rik,1,13785,5706,NaN
3110035E14Rik,1,13745,5712,NaN
3110035E14Rik,1,14154,5715,NaN
3110035E14Rik,1,13454,5721,NaN
3110035E14Rik,1,14499,5721,NaN
3110035E14Rik,1,13323,5736,NaN
3110035E14Rik,1,13347,5740,NaN
3110035E14Rik,1,14757,5740,NaN
3110035E14Rik,1,13849,5743,NaN
3110035E14Rik,1,13853,5747,NaN
3110035E14Rik,1,13440,5748,NaN
3110035E14Rik,1,13272,5757,NaN
3110035E14Rik,1,13490,5759,NaN
3110035E14Rik,1,14027,5765,NaN
3110035E14Rik,1,13658,5767,NaN
3110035E14Rik,1,13721,5768,NaN
3110035E14Rik,1,13481,5769,NaN
3110035E14Rik,1,13510,5781,NaN
