Gene,Expt,y,x,neighbour
3110035E14Rik,1,17610,6973,NaN
3110035E14Rik,1,18258,7004,NaN
3110035E14Rik,1,17834,7030,3291
3110035E14Rik,1,18029,7077,17
3110035E14Rik,1,17705,7147,33
3110035E14Rik,1,17783,7287,3291
3110035E14Rik,1,18387,7298,68
3110035E14Rik,1,17708,7400,3291
3110035E14Rik,1,18945,6948,NaN
3110035E14Rik,1,18713,6950,NaN
3110035E14Rik,1,19438,6950,NaN
3110035E14Rik,1,20138,6952,NaN
3110035E14Rik,1,18737,6953,NaN
3110035E14Rik,1,18750,6954,NaN
3110035E14Rik,1,18763,6957,NaN
3110035E14Rik,1,19207,6957,NaN
3110035E14Rik,1,18859,6959,NaN
3110035E14Rik,1,19206,6959,NaN
3110035E14Rik,1,18860,6960,NaN
3110035E14Rik,1,19195,6962,NaN
3110035E14Rik,1,19948,6962,NaN
3110035E14Rik,1,19349,6964,NaN
3110035E14Rik,1,19351,6965,NaN
3110035E14Rik,1,19770,6965,NaN
3110035E14Rik,1,18923,6967,NaN
3110035E14Rik,1,18619,6968,NaN
3110035E14Rik,1,18767,6968,NaN
3110035E14Rik,1,19196,6970,NaN
3110035E14Rik,1,19473,6974,NaN
3110035E14Rik,1,20201,6974,NaN
3110035E14Rik,1,18628,6975,NaN
3110035E14Rik,1,18764,6976,NaN
3110035E14Rik,1,20222,6977,NaN
3110035E14Rik,1,19135,6978,NaN
3110035E14Rik,1,19358,6982,NaN
3110035E14Rik,1,18762,6984,NaN
3110035E14Rik,1,20124,6984,NaN
3110035E14Rik,1,19109,6986,NaN
3110035E14Rik,1,19764,6986,NaN
3110035E14Rik,1,19330,6987,NaN
3110035E14Rik,1,18731,6989,NaN
3110035E14Rik,1,19465,6997,NaN
3110035E14Rik,1,18790,6999,NaN
3110035E14Rik,1,19246,7003,NaN
3110035E14Rik,1,19583,7004,NaN
3110035E14Rik,1,19586,7004,NaN
3110035E14Rik,1,18733,7005,NaN
3110035E14Rik,1,18818,7005,NaN
3110035E14Rik,1,18761,7006,NaN
3110035E14Rik,1,19346,7007,NaN
3110035E14Rik,1,19711,7008,NaN
3110035E14Rik,1,19021,7009,NaN
3110035E14Rik,1,19472,7009,NaN
3110035E14Rik,1,19585,7009,NaN
3110035E14Rik,1,19394,7010,NaN
3110035E14Rik,1,19719,7010,NaN
3110035E14Rik,1,18771,7011,NaN
3110035E14Rik,1,18760,7012,NaN
3110035E14Rik,1,19232,7012,NaN
3110035E14Rik,1,19256,7012,NaN
3110035E14Rik,1,19224,7015,NaN
3110035E14Rik,1,19681,7017,NaN
3110035E14Rik,1,18801,7019,NaN
3110035E14Rik,1,19562,7022,NaN
3110035E14Rik,1,19144,7023,NaN
3110035E14Rik,1,19566,7025,NaN
3110035E14Rik,1,19970,7025,NaN
3110035E14Rik,1,18815,7026,NaN
3110035E14Rik,1,19404,7026,NaN
3110035E14Rik,1,19552,7029,NaN
3110035E14Rik,1,19723,7033,NaN
3110035E14Rik,1,19261,7036,NaN
3110035E14Rik,1,19550,7037,NaN
3110035E14Rik,1,19569,7037,NaN
3110035E14Rik,1,19252,7039,NaN
3110035E14Rik,1,19276,7043,NaN
3110035E14Rik,1,18828,7046,NaN
3110035E14Rik,1,19218,7046,NaN
3110035E14Rik,1,19252,7046,NaN
3110035E14Rik,1,19470,7047,NaN
3110035E14Rik,1,19585,7048,NaN
3110035E14Rik,1,19418,7049,NaN
3110035E14Rik,1,19764,7049,NaN
3110035E14Rik,1,19786,7054,NaN
3110035E14Rik,1,18857,7056,NaN
3110035E14Rik,1,18975,7058,NaN
3110035E14Rik,1,19474,7060,NaN
3110035E14Rik,1,19033,7064,NaN
3110035E14Rik,1,19234,7064,NaN
3110035E14Rik,1,18857,7066,NaN
3110035E14Rik,1,19204,7066,NaN
3110035E14Rik,1,20035,7067,NaN
3110035E14Rik,1,19097,7068,NaN
3110035E14Rik,1,19081,7070,NaN
3110035E14Rik,1,19068,7073,NaN
3110035E14Rik,1,19008,7075,NaN
3110035E14Rik,1,19017,7078,NaN
3110035E14Rik,1,19323,7079,NaN
3110035E14Rik,1,18703,7080,NaN
3110035E14Rik,1,19565,7080,NaN
3110035E14Rik,1,19631,7080,NaN
3110035E14Rik,1,19014,7081,NaN
3110035E14Rik,1,19095,7086,NaN
3110035E14Rik,1,20247,7086,NaN
3110035E14Rik,1,19468,7088,NaN
3110035E14Rik,1,19698,7088,NaN
3110035E14Rik,1,19249,7091,NaN
3110035E14Rik,1,19013,7094,NaN
3110035E14Rik,1,19275,7096,NaN
3110035E14Rik,1,19622,7096,NaN
3110035E14Rik,1,19264,7098,NaN
3110035E14Rik,1,20105,7098,NaN
3110035E14Rik,1,19450,7099,NaN
3110035E14Rik,1,20265,7099,NaN
3110035E14Rik,1,19285,7101,NaN
3110035E14Rik,1,19527,7102,NaN
3110035E14Rik,1,19276,7103,NaN
3110035E14Rik,1,19503,7103,NaN
3110035E14Rik,1,19150,7105,NaN
