Gene,Expt,y,x,neighbour
3110035E14Rik,1,15982,6399,3
3110035E14Rik,1,16419,6424,8
3110035E14Rik,1,16026,6483,21
3110035E14Rik,1,16357,6504,24
3110035E14Rik,1,15768,6559,NaN
3110035E14Rik,1,16076,6615,2869
3110035E14Rik,1,15992,6640,2869
3110035E14Rik,1,15849,6673,2869
3110035E14Rik,1,15667,6716,NaN
3110035E14Rik,1,15863,6730,2869
3110035E14Rik,1,15647,6777,NaN
3110035E14Rik,1,16098,6777,2869
3110035E14Rik,1,15883,6793,2869
3110035E14Rik,1,15748,6798,84
3110035E14Rik,1,15741,6800,84
3110035E14Rik,1,15755,6807,84
3110035E14Rik,1,15979,6816,2869
3110035E14Rik,1,15777,6823,84
3110035E14Rik,1,15758,6827,84
3110035E14Rik,1,15972,6827,2869
3110035E14Rik,1,15685,6836,2869
3110035E14Rik,1,15978,6839,2869
3110035E14Rik,1,15921,6841,2869
3110035E14Rik,1,15696,6845,2869
3110035E14Rik,1,15790,6850,103
3110035E14Rik,1,16287,6855,2869
3110035E14Rik,1,15920,6864,105
3110035E14Rik,1,15795,6865,103
3110035E14Rik,1,15630,6873,NaN
3110035E14Rik,1,15987,6876,114
3110035E14Rik,1,15640,6877,NaN
3110035E14Rik,1,16128,6879,2869
3110035E14Rik,1,15884,6882,102
3110035E14Rik,1,15822,6894,116
3110035E14Rik,1,16031,6896,132
3110035E14Rik,1,16140,6896,2869
3110035E14Rik,1,16029,6900,132
3110035E14Rik,1,15688,6901,122
3110035E14Rik,1,15972,6901,114
3110035E14Rik,1,15767,6907,123
3110035E14Rik,1,15696,6908,122
3110035E14Rik,1,16018,6916,132
3110035E14Rik,1,15841,6919,116
3110035E14Rik,1,15863,6919,2869
3110035E14Rik,1,16239,6919,148
3110035E14Rik,1,15675,6923,122
3110035E14Rik,1,15777,6924,152
3110035E14Rik,1,16183,6924,150
3110035E14Rik,1,15744,6926,123
3110035E14Rik,1,16598,6931,2869
3110035E14Rik,1,16166,6935,150
3110035E14Rik,1,16081,6936,146
3110035E14Rik,1,15805,6938,152
3110035E14Rik,1,15779,6941,152
3110035E14Rik,1,15838,6942,154
3110035E14Rik,1,15791,6944,152
3110035E14Rik,1,16227,6944,148
3110035E14Rik,1,15792,6945,152
3110035E14Rik,1,15844,6945,154
3110035E14Rik,1,16217,6947,148
3110035E14Rik,1,16483,6949,151
3110035E14Rik,1,15758,6951,152
3110035E14Rik,1,15703,6952,159
3110035E14Rik,1,16106,6956,162
3110035E14Rik,1,15749,6958,152
3110035E14Rik,1,15858,6958,153
3110035E14Rik,1,16013,6958,155
3110035E14Rik,1,16022,6958,155
3110035E14Rik,1,16166,6959,150
3110035E14Rik,1,15712,6960,159
3110035E14Rik,1,16077,6965,168
3110035E14Rik,1,15997,6969,155
3110035E14Rik,1,15713,6971,159
3110035E14Rik,1,15932,6974,174
3110035E14Rik,1,16219,6976,183
3110035E14Rik,1,15639,6977,NaN
3110035E14Rik,1,16219,6977,183
3110035E14Rik,1,16087,6980,168
3110035E14Rik,1,15895,6982,179
3110035E14Rik,1,15647,6985,161
3110035E14Rik,1,15648,6986,161
3110035E14Rik,1,15992,6993,175
3110035E14Rik,1,15945,6994,174
3110035E14Rik,1,16158,6997,184
3110035E14Rik,1,16069,6998,190
3110035E14Rik,1,16248,7003,2869
3110035E14Rik,1,15662,7017,197
3110035E14Rik,1,16122,7018,2869
3110035E14Rik,1,16156,7018,201
3110035E14Rik,1,16170,7019,201
3110035E14Rik,1,15986,7025,2869
3110035E14Rik,1,15661,7027,197
3110035E14Rik,1,15639,7029,NaN
3110035E14Rik,1,16131,7032,201
3110035E14Rik,1,15950,7033,206
3110035E14Rik,1,16435,7033,204
3110035E14Rik,1,16392,7035,212
3110035E14Rik,1,15997,7039,216
3110035E14Rik,1,16449,7039,204
3110035E14Rik,1,16246,7040,203
