Gene,Expt,y,x,neighbour
3110035E14Rik,1,13839,19986,NaN
3110035E14Rik,1,14029,19996,NaN
3110035E14Rik,1,14066,20017,NaN
3110035E14Rik,1,13614,20103,NaN
3110035E14Rik,1,14246,20142,NaN
3110035E14Rik,1,14071,20153,NaN
3110035E14Rik,1,14468,20207,NaN
3110035E14Rik,1,14176,20308,NaN
3110035E14Rik,1,13809,20310,NaN
3110035E14Rik,1,13810,20311,NaN
3110035E14Rik,1,13514,20344,NaN
3110035E14Rik,1,16282,19720,NaN
3110035E14Rik,1,16719,19729,3
3110035E14Rik,1,16396,19735,2987
3110035E14Rik,1,16547,19772,2987
3110035E14Rik,1,16478,19786,2987
3110035E14Rik,1,16439,19795,2987
3110035E14Rik,1,16509,19819,2987
3110035E14Rik,1,16587,19841,45
3110035E14Rik,1,16312,19855,43
3110035E14Rik,1,16472,19881,2987
3110035E14Rik,1,16424,19896,2987
3110035E14Rik,1,15583,19904,NaN
3110035E14Rik,1,16286,19908,2987
3110035E14Rik,1,15546,19923,NaN
3110035E14Rik,1,15577,19928,NaN
3110035E14Rik,1,16638,19937,2987
3110035E14Rik,1,16682,19958,95
3110035E14Rik,1,16599,19967,85
3110035E14Rik,1,16649,19969,96
3110035E14Rik,1,16678,19982,102
3110035E14Rik,1,16571,20052,2987
3110035E14Rik,1,15774,20067,NaN
3110035E14Rik,1,16319,20093,2987
3110035E14Rik,1,16583,20100,2987
3110035E14Rik,1,15426,20116,NaN
3110035E14Rik,1,15201,20158,NaN
3110035E14Rik,1,16490,20163,2987
3110035E14Rik,1,16550,20169,174
3110035E14Rik,1,15002,20194,NaN
3110035E14Rik,1,15208,20226,NaN
3110035E14Rik,1,14956,20237,NaN
3110035E14Rik,1,15309,20265,NaN
3110035E14Rik,1,14930,20275,NaN
3110035E14Rik,1,15776,20277,NaN
3110035E14Rik,1,16506,20324,249
3110035E14Rik,1,15103,20352,NaN
3110035E14Rik,1,16376,20357,2987
3110035E14Rik,1,15988,20358,262
3110035E14Rik,1,15341,20360,NaN
3110035E14Rik,1,15597,20367,NaN
3110035E14Rik,1,16794,19741,2987
3110035E14Rik,1,17880,20156,NaN
3110035E14Rik,1,17745,20286,NaN
3110035E14Rik,1,17765,20305,NaN
3110035E14Rik,1,17927,20308,NaN
3110035E14Rik,1,14820,20465,NaN
3110035E14Rik,1,14310,20788,NaN
3110035E14Rik,1,14232,20826,NaN
3110035E14Rik,1,13941,20872,NaN
3110035E14Rik,1,14013,20951,NaN
3110035E14Rik,1,14915,20976,NaN
3110035E14Rik,1,14878,20990,NaN
3110035E14Rik,1,13987,21028,NaN
3110035E14Rik,1,14246,21061,NaN
3110035E14Rik,1,14914,21085,NaN
3110035E14Rik,1,14806,21169,NaN
3110035E14Rik,1,14789,21204,NaN
3110035E14Rik,1,14773,21253,NaN
3110035E14Rik,1,14165,21280,NaN
3110035E14Rik,1,14774,21291,NaN
3110035E14Rik,1,14082,21335,NaN
3110035E14Rik,1,14085,21345,NaN
3110035E14Rik,1,13757,21377,NaN
3110035E14Rik,1,13737,21388,NaN
3110035E14Rik,1,14673,21389,NaN
3110035E14Rik,1,14676,21441,NaN
3110035E14Rik,1,14698,21470,NaN
3110035E14Rik,1,14047,21475,NaN
3110035E14Rik,1,14181,21483,NaN
3110035E14Rik,1,14624,21497,NaN
3110035E14Rik,1,14794,21564,NaN
3110035E14Rik,1,14622,21580,NaN
3110035E14Rik,1,14615,21624,NaN
3110035E14Rik,1,14686,21646,NaN
3110035E14Rik,1,14569,21677,NaN
3110035E14Rik,1,14099,21753,NaN
3110035E14Rik,1,14131,21801,NaN
3110035E14Rik,1,14608,21836,NaN
3110035E14Rik,1,14469,21846,NaN
3110035E14Rik,1,13512,21870,NaN
3110035E14Rik,1,13680,21886,NaN
3110035E14Rik,1,14406,21898,NaN
3110035E14Rik,1,14655,21910,NaN
3110035E14Rik,1,13608,22019,NaN
3110035E14Rik,1,14344,22026,NaN
3110035E14Rik,1,14631,22049,NaN
3110035E14Rik,1,14284,22057,NaN
3110035E14Rik,1,14764,22123,NaN
3110035E14Rik,1,14267,22128,NaN
3110035E14Rik,1,14396,22197,NaN
3110035E14Rik,1,14736,22210,NaN
3110035E14Rik,1,14863,22218,NaN
3110035E14Rik,1,15839,20468,NaN
3110035E14Rik,1,14934,20474,NaN
3110035E14Rik,1,16085,20554,345
3110035E14Rik,1,15812,20629,NaN
3110035E14Rik,1,16005,20667,NaN
3110035E14Rik,1,15742,20681,NaN
3110035E14Rik,1,15461,20766,NaN
3110035E14Rik,1,15253,20783,NaN
3110035E14Rik,1,16205,20821,2987
3110035E14Rik,1,15427,20909,NaN
3110035E14Rik,1,15460,20945,NaN
3110035E14Rik,1,15402,20950,NaN
3110035E14Rik,1,15389,20987,NaN
3110035E14Rik,1,15206,21014,NaN
