Gene,Expt,y,x,neighbour
3110035E14Rik,1,14467,5486,NaN
3110035E14Rik,1,14341,5537,6
3110035E14Rik,1,14381,5573,2598
3110035E14Rik,1,16042,5481,NaN
3110035E14Rik,1,15374,5482,NaN
3110035E14Rik,1,15547,5485,NaN
3110035E14Rik,1,16065,5485,NaN
3110035E14Rik,1,16207,5487,NaN
3110035E14Rik,1,15829,5488,NaN
3110035E14Rik,1,16147,5488,NaN
3110035E14Rik,1,15639,5492,NaN
3110035E14Rik,1,15855,5492,NaN
3110035E14Rik,1,15866,5492,NaN
3110035E14Rik,1,15542,5493,NaN
3110035E14Rik,1,16301,5495,NaN
3110035E14Rik,1,15584,5496,NaN
3110035E14Rik,1,16425,5499,NaN
3110035E14Rik,1,15570,5501,NaN
3110035E14Rik,1,15547,5502,NaN
3110035E14Rik,1,16324,5503,NaN
3110035E14Rik,1,16448,5504,NaN
3110035E14Rik,1,15552,5506,NaN
3110035E14Rik,1,15588,5509,NaN
3110035E14Rik,1,16351,5509,NaN
3110035E14Rik,1,15553,5511,NaN
3110035E14Rik,1,15929,5515,NaN
3110035E14Rik,1,16534,5515,NaN
3110035E14Rik,1,15969,5517,NaN
3110035E14Rik,1,15596,5518,NaN
3110035E14Rik,1,16123,5522,NaN
3110035E14Rik,1,16242,5525,NaN
3110035E14Rik,1,15435,5526,NaN
3110035E14Rik,1,15570,5526,NaN
3110035E14Rik,1,16049,5527,NaN
3110035E14Rik,1,16172,5528,NaN
3110035E14Rik,1,15683,5529,NaN
3110035E14Rik,1,16111,5530,NaN
3110035E14Rik,1,16119,5530,NaN
3110035E14Rik,1,16155,5535,NaN
3110035E14Rik,1,15952,5539,NaN
3110035E14Rik,1,16121,5539,NaN
3110035E14Rik,1,15889,5540,NaN
3110035E14Rik,1,15947,5542,NaN
3110035E14Rik,1,16488,5542,NaN
3110035E14Rik,1,16583,5545,NaN
3110035E14Rik,1,16517,5547,NaN
3110035E14Rik,1,16565,5548,NaN
3110035E14Rik,1,15979,5549,NaN
3110035E14Rik,1,16189,5549,NaN
3110035E14Rik,1,15503,5551,NaN
3110035E14Rik,1,15990,5551,NaN
3110035E14Rik,1,15760,5552,NaN
3110035E14Rik,1,15546,5554,NaN
3110035E14Rik,1,15907,5561,NaN
3110035E14Rik,1,15741,5563,NaN
3110035E14Rik,1,15990,5563,NaN
3110035E14Rik,1,16007,5563,NaN
3110035E14Rik,1,15539,5564,NaN
3110035E14Rik,1,15619,5567,NaN
3110035E14Rik,1,15987,5568,NaN
3110035E14Rik,1,16140,5571,NaN
3110035E14Rik,1,16208,5573,NaN
3110035E14Rik,1,15670,5574,NaN
3110035E14Rik,1,16345,5576,NaN
3110035E14Rik,1,16367,5576,NaN
3110035E14Rik,1,16130,5577,NaN
3110035E14Rik,1,16345,5579,NaN
3110035E14Rik,1,15857,5584,NaN
3110035E14Rik,1,16132,5585,NaN
3110035E14Rik,1,15753,5595,NaN
3110035E14Rik,1,15665,5602,NaN
3110035E14Rik,1,15651,5608,NaN
3110035E14Rik,1,15250,5609,NaN
3110035E14Rik,1,15846,5609,NaN
3110035E14Rik,1,15653,5610,NaN
3110035E14Rik,1,15845,5610,NaN
3110035E14Rik,1,15194,5616,NaN
3110035E14Rik,1,15602,5621,NaN
3110035E14Rik,1,15690,5622,NaN
3110035E14Rik,1,16344,5622,NaN
3110035E14Rik,1,15232,5624,NaN
3110035E14Rik,1,15613,5627,NaN
3110035E14Rik,1,15868,5627,NaN
3110035E14Rik,1,15928,5630,NaN
3110035E14Rik,1,16572,5630,NaN
3110035E14Rik,1,15865,5632,NaN
3110035E14Rik,1,15653,5633,NaN
3110035E14Rik,1,16349,5636,NaN
3110035E14Rik,1,15859,5642,NaN
3110035E14Rik,1,15877,5645,NaN
3110035E14Rik,1,16158,5647,NaN
3110035E14Rik,1,15663,5650,NaN
3110035E14Rik,1,16549,5650,NaN
3110035E14Rik,1,15664,5651,NaN
3110035E14Rik,1,16025,5653,NaN
3110035E14Rik,1,17819,5480,NaN
3110035E14Rik,1,18017,5480,NaN
3110035E14Rik,1,17887,5484,NaN
3110035E14Rik,1,16681,5486,NaN
3110035E14Rik,1,16729,5487,NaN
3110035E14Rik,1,16960,5487,NaN
3110035E14Rik,1,17798,5491,NaN
3110035E14Rik,1,18012,5493,NaN
3110035E14Rik,1,16983,5494,NaN
3110035E14Rik,1,17146,5494,NaN
3110035E14Rik,1,17107,5499,NaN
3110035E14Rik,1,17817,5501,NaN
3110035E14Rik,1,16964,5503,NaN
3110035E14Rik,1,16920,5505,NaN
3110035E14Rik,1,16853,5507,NaN
3110035E14Rik,1,17152,5509,NaN
3110035E14Rik,1,17701,5513,NaN
3110035E14Rik,1,18116,5513,NaN
3110035E14Rik,1,16947,5519,NaN
3110035E14Rik,1,16601,5524,NaN
3110035E14Rik,1,16626,5525,NaN
3110035E14Rik,1,16664,5525,NaN
3110035E14Rik,1,16683,5528,NaN
3110035E14Rik,1,17067,5540,NaN
3110035E14Rik,1,17045,5542,NaN
3110035E14Rik,1,16635,5544,NaN
3110035E14Rik,1,17381,5550,NaN
3110035E14Rik,1,16674,5571,NaN
