Gene,Expt,y,x,neighbour
3110035E14Rik,1,10531,4131,NaN
3110035E14Rik,1,10803,4140,4167
3110035E14Rik,1,10814,4151,23
3110035E14Rik,1,10639,4189,4167
3110035E14Rik,1,10263,4304,NaN
3110035E14Rik,1,10754,4393,4167
3110035E14Rik,1,10440,4488,4167
3110035E14Rik,1,10449,4569,4167
3110035E14Rik,1,10387,4577,4167
3110035E14Rik,1,10195,4595,NaN
3110035E14Rik,1,10180,4616,NaN
3110035E14Rik,1,10267,4633,249
3110035E14Rik,1,10184,4650,NaN
3110035E14Rik,1,10947,4651,4167
3110035E14Rik,1,10307,4663,4167
3110035E14Rik,1,10368,4673,285
3110035E14Rik,1,10436,4673,268
3110035E14Rik,1,10429,4675,268
3110035E14Rik,1,10693,4706,4167
3110035E14Rik,1,10670,4714,4167
3110035E14Rik,1,10215,4716,301
3110035E14Rik,1,11061,4724,4167
3110035E14Rik,1,10197,4725,NaN
3110035E14Rik,1,10432,4727,297
3110035E14Rik,1,10295,4728,4167
3110035E14Rik,1,10207,4733,NaN
3110035E14Rik,1,10256,4743,311
3110035E14Rik,1,10388,4743,315
3110035E14Rik,1,10248,4747,311
3110035E14Rik,1,10447,4750,4167
3110035E14Rik,1,10723,4752,4167
3110035E14Rik,1,10479,4763,328
3110035E14Rik,1,10231,4773,348
3110035E14Rik,1,10277,4773,4167
3110035E14Rik,1,10877,4778,326
3110035E14Rik,1,10361,4781,331
3110035E14Rik,1,10302,4784,344
3110035E14Rik,1,10251,4790,348
3110035E14Rik,1,10680,4793,371
3110035E14Rik,1,10642,4794,361
3110035E14Rik,1,10187,4796,NaN
3110035E14Rik,1,10556,4798,356
3110035E14Rik,1,10684,4799,371
3110035E14Rik,1,10671,4800,371
3110035E14Rik,1,10527,4803,4167
3110035E14Rik,1,10854,4805,4167
3110035E14Rik,1,10586,4806,365
3110035E14Rik,1,10587,4810,365
3110035E14Rik,1,10897,4815,4167
3110035E14Rik,1,10686,4827,371
3110035E14Rik,1,10291,4828,387
3110035E14Rik,1,10415,4828,386
3110035E14Rik,1,10180,4830,NaN
3110035E14Rik,1,10367,4839,4167
3110035E14Rik,1,10557,4847,393
3110035E14Rik,1,10898,4847,406
3110035E14Rik,1,10634,4848,405
3110035E14Rik,1,10987,4848,4167
3110035E14Rik,1,10575,4850,411
3110035E14Rik,1,10236,4854,413
3110035E14Rik,1,10629,4854,405
3110035E14Rik,1,10633,4855,405
3110035E14Rik,1,10694,4856,398
3110035E14Rik,1,10819,4857,400
3110035E14Rik,1,10751,4858,415
3110035E14Rik,1,10980,4858,4167
3110035E14Rik,1,10745,4860,415
3110035E14Rik,1,10818,4861,400
3110035E14Rik,1,10300,4864,424
3110035E14Rik,1,10956,4866,407
3110035E14Rik,1,10440,4871,418
3110035E14Rik,1,10418,4872,418
3110035E14Rik,1,10400,4876,426
3110035E14Rik,1,10408,4877,426
3110035E14Rik,1,10937,4881,427
3110035E14Rik,1,10529,4882,452
3110035E14Rik,1,10467,4886,416
3110035E14Rik,1,10563,4886,428
3110035E14Rik,1,10630,4887,439
3110035E14Rik,1,10770,4890,434
3110035E14Rik,1,10660,4892,445
3110035E14Rik,1,10617,4894,439
3110035E14Rik,1,10984,4895,438
3110035E14Rik,1,10582,4896,447
3110035E14Rik,1,10851,4897,453
3110035E14Rik,1,10637,4902,439
3110035E14Rik,1,10695,4902,448
3110035E14Rik,1,10860,4907,453
3110035E14Rik,1,10815,4909,460
3110035E14Rik,1,10868,4910,453
