Gene,Expt,y,x,neighbour
3110035E14Rik,1,14580,6712,2664
3110035E14Rik,1,14207,7078,127
3110035E14Rik,1,14138,7080,2664
3110035E14Rik,1,14205,7113,2664
3110035E14Rik,1,14301,7116,2664
3110035E14Rik,1,14265,7120,142
3110035E14Rik,1,14192,7124,2664
3110035E14Rik,1,14574,7149,2664
3110035E14Rik,1,14496,7153,2664
3110035E14Rik,1,14217,7154,164
3110035E14Rik,1,14152,7191,NaN
3110035E14Rik,1,14369,7202,2664
3110035E14Rik,1,14248,7232,209
3110035E14Rik,1,14315,7234,2664
3110035E14Rik,1,14371,7235,204
3110035E14Rik,1,14245,7251,209
3110035E14Rik,1,14516,7254,207
3110035E14Rik,1,14233,7255,209
3110035E14Rik,1,14327,7260,232
3110035E14Rik,1,14108,7267,NaN
3110035E14Rik,1,14433,7267,225
3110035E14Rik,1,14273,7269,236
3110035E14Rik,1,14595,7288,233
3110035E14Rik,1,14199,7296,NaN
3110035E14Rik,1,14529,7314,273
3110035E14Rik,1,14410,7325,242
3110035E14Rik,1,14395,7332,2664
3110035E14Rik,1,14653,7332,274
3110035E14Rik,1,14231,7339,NaN
3110035E14Rik,1,14289,7344,253
3110035E14Rik,1,14525,7351,273
3110035E14Rik,1,14526,7368,300
3110035E14Rik,1,14704,7370,275
3110035E14Rik,1,14642,7371,302
3110035E14Rik,1,14562,7373,285
3110035E14Rik,1,14813,7382,287
3110035E14Rik,1,14278,7386,318
3110035E14Rik,1,14423,7388,304
3110035E14Rik,1,14247,7390,NaN
3110035E14Rik,1,14575,7397,2664
3110035E14Rik,1,14604,7399,321
3110035E14Rik,1,14556,7402,314
3110035E14Rik,1,14337,7404,336
3110035E14Rik,1,14556,7404,314
3110035E14Rik,1,14370,7409,319
3110035E14Rik,1,14634,7415,321
3110035E14Rik,1,14543,7431,337
3110035E14Rik,1,14634,7441,357
3110035E14Rik,1,14670,7443,332
3110035E14Rik,1,14737,7446,343
3110035E14Rik,1,14615,7450,373
3110035E14Rik,1,14526,7455,366
3110035E14Rik,1,14600,7457,373
3110035E14Rik,1,14652,7468,357
3110035E14Rik,1,14690,7474,376
3110035E14Rik,1,14438,7476,2664
3110035E14Rik,1,15171,6683,NaN
3110035E14Rik,1,15441,6683,NaN
3110035E14Rik,1,15571,6688,NaN
3110035E14Rik,1,15465,6691,NaN
3110035E14Rik,1,15728,6693,NaN
3110035E14Rik,1,16638,6694,NaN
3110035E14Rik,1,16102,6695,NaN
3110035E14Rik,1,16645,6697,NaN
3110035E14Rik,1,16576,6702,NaN
3110035E14Rik,1,15922,6704,NaN
3110035E14Rik,1,15299,6705,NaN
3110035E14Rik,1,15312,6705,NaN
3110035E14Rik,1,15147,6706,NaN
3110035E14Rik,1,15900,6707,NaN
3110035E14Rik,1,15334,6708,NaN
3110035E14Rik,1,15882,6712,NaN
3110035E14Rik,1,15582,6713,NaN
3110035E14Rik,1,16620,6716,NaN
3110035E14Rik,1,15167,6717,NaN
3110035E14Rik,1,16593,6719,NaN
3110035E14Rik,1,16078,6720,NaN
3110035E14Rik,1,15841,6721,NaN
3110035E14Rik,1,16068,6721,NaN
3110035E14Rik,1,15203,6722,NaN
3110035E14Rik,1,15321,6722,NaN
3110035E14Rik,1,15556,6722,NaN
3110035E14Rik,1,15882,6723,NaN
3110035E14Rik,1,16327,6723,NaN
3110035E14Rik,1,15680,6724,NaN
3110035E14Rik,1,15888,6724,NaN
3110035E14Rik,1,16495,6728,NaN
3110035E14Rik,1,16050,6729,NaN
3110035E14Rik,1,16388,6731,NaN
3110035E14Rik,1,15354,6732,NaN
3110035E14Rik,1,16451,6732,NaN
3110035E14Rik,1,15346,6734,NaN
3110035E14Rik,1,15367,6736,NaN
3110035E14Rik,1,16044,6736,NaN
3110035E14Rik,1,16038,6737,NaN
3110035E14Rik,1,16520,6741,NaN
3110035E14Rik,1,15924,6744,NaN
3110035E14Rik,1,15358,6745,NaN
3110035E14Rik,1,15166,6746,NaN
3110035E14Rik,1,16580,6746,NaN
3110035E14Rik,1,15022,6747,2664
3110035E14Rik,1,15931,6750,NaN
3110035E14Rik,1,16018,6750,NaN
3110035E14Rik,1,15206,6751,NaN
3110035E14Rik,1,15153,6752,NaN
3110035E14Rik,1,16142,6752,NaN
3110035E14Rik,1,16472,6752,NaN
3110035E14Rik,1,16483,6752,NaN
3110035E14Rik,1,16216,6753,NaN
3110035E14Rik,1,15953,6754,NaN
3110035E14Rik,1,15839,6756,NaN
3110035E14Rik,1,15180,6759,NaN
3110035E14Rik,1,15181,6759,NaN
3110035E14Rik,1,15220,6760,NaN
3110035E14Rik,1,15974,6762,NaN
3110035E14Rik,1,16135,6762,NaN
3110035E14Rik,1,15754,6763,NaN
3110035E14Rik,1,16448,6763,NaN
3110035E14Rik,1,15771,6769,NaN
3110035E14Rik,1,14827,6776,26
3110035E14Rik,1,16275,6777,NaN
3110035E14Rik,1,15552,6779,NaN
3110035E14Rik,1,16271,6781,NaN
3110035E14Rik,1,15355,6782,NaN
3110035E14Rik,1,15760,6782,NaN
3110035E14Rik,1,15916,6784,NaN
3110035E14Rik,1,16273,6784,NaN
3110035E14Rik,1,16115,6786,NaN
3110035E14Rik,1,15325,6791,NaN
3110035E14Rik,1,15308,6792,NaN
3110035E14Rik,1,15992,6799,NaN
3110035E14Rik,1,15522,6804,NaN
3110035E14Rik,1,15474,6805,NaN
3110035E14Rik,1,15541,6806,NaN
3110035E14Rik,1,15685,6810,NaN
3110035E14Rik,1,15944,6811,NaN
3110035E14Rik,1,15703,6812,NaN
3110035E14Rik,1,16167,6812,NaN
3110035E14Rik,1,16316,6815,NaN
3110035E14Rik,1,15578,6817,NaN
3110035E14Rik,1,15331,6818,NaN
3110035E14Rik,1,15495,6820,NaN
3110035E14Rik,1,16622,6821,NaN
3110035E14Rik,1,15720,6822,NaN
3110035E14Rik,1,15942,6822,NaN
